region,x,y,z
Pallidum-R,22,0,0
Pallidum-R,20,0,0
Pallidum-R,18,0,0
Pallidum-R,16,0,0
Pallidum-R,14,0,0
Pallidum-R,22,2,0
Pallidum-R,20,2,0
Pallidum-R,18,2,0
Pallidum-R,16,2,0
Pallidum-R,14,2,0
Pallidum-R,12,2,0
Pallidum-R,20,4,0
Pallidum-R,18,4,0
Pallidum-R,16,4,0
Pallidum-R,14,4,0
Pallidum-R,12,4,0
Pallidum-R,18,6,0
Pallidum-R,16,6,0
Pallidum-R,14,6,0
Pallidum-R,26,-14,2
Pallidum-R,24,-14,2
Pallidum-R,26,-12,2
Pallidum-R,24,-12,2
Pallidum-R,26,-10,2
Pallidum-R,24,-10,2
Pallidum-R,26,-8,2
Pallidum-R,24,-8,2
Pallidum-R,22,-8,2
Pallidum-R,24,-6,2
Pallidum-R,22,-6,2
Pallidum-R,20,-6,2
Pallidum-R,24,-4,2
Pallidum-R,22,-4,2
Pallidum-R,20,-4,2
Pallidum-R,18,-4,2
Pallidum-R,22,-2,2
Pallidum-R,20,-2,2
Pallidum-R,18,-2,2
Pallidum-R,16,-2,2
Pallidum-R,22,0,2
Pallidum-R,20,0,2
Pallidum-R,18,0,2
Pallidum-R,16,0,2
Pallidum-R,22,2,2
Pallidum-R,20,2,2
Pallidum-R,18,2,2
Pallidum-R,16,2,2
Pallidum-R,18,4,2
Pallidum-R,16,4,2
Pallidum-R,18,6,2
Pallidum-R,16,6,2
Pallidum-R,26,-10,4
Pallidum-R,24,-10,4
Pallidum-R,24,-8,4
Pallidum-R,22,-8,4
Pallidum-R,24,-6,4
Pallidum-R,22,-6,4
Pallidum-R,20,-6,4
Pallidum-R,22,-4,4
Pallidum-R,20,-4,4
Pallidum-R,22,-2,4
Pallidum-R,20,-2,4
Pallidum-R,18,-2,4
Pallidum-R,16,-2,4
Pallidum-R,22,0,4
Pallidum-R,20,0,4
Pallidum-R,18,0,4
Pallidum-R,16,0,4
Pallidum-R,20,2,4
Pallidum-R,18,2,4
Pallidum-R,16,2,4
Pallidum-R,18,4,4
Pallidum-R,22,-4,6
Pallidum-R,22,-2,6
Pallidum-R,20,-2,6
Putamen-L,-12,6,-16
Putamen-L,-14,6,-16
Putamen-L,-16,6,-16
Putamen-L,-18,6,-16
Putamen-L,-18,8,-16
Putamen-L,-12,4,-14
Putamen-L,-14,4,-14
Putamen-L,-16,4,-14
Putamen-L,-18,4,-14
Putamen-L,-20,4,-14
Putamen-L,-22,4,-14
Putamen-L,-12,6,-14
Putamen-L,-14,6,-14
Putamen-L,-16,6,-14
Putamen-L,-18,6,-14
Putamen-L,-20,6,-14
Putamen-L,-22,6,-14
Putamen-L,-12,8,-14
Putamen-L,-14,8,-14
Putamen-L,-16,8,-14
Putamen-L,-18,8,-14
Putamen-L,-20,8,-14
Putamen-L,-30,-12,-12
Putamen-L,-32,-12,-12
Putamen-L,-30,-10,-12
Putamen-L,-12,2,-12
Putamen-L,-14,2,-12
Putamen-L,-16,2,-12
Putamen-L,-18,2,-12
Putamen-L,-20,2,-12
Putamen-L,-22,2,-12
Putamen-L,-12,4,-12
Putamen-L,-14,4,-12
Putamen-L,-16,4,-12
Putamen-L,-18,4,-12
Putamen-L,-20,4,-12
Putamen-L,-22,4,-12
Putamen-L,-24,4,-12
Putamen-L,-12,6,-12
Putamen-L,-14,6,-12
Putamen-L,-16,6,-12
Putamen-L,-18,6,-12
Putamen-L,-20,6,-12
Putamen-L,-22,6,-12
Putamen-L,-12,8,-12
Putamen-L,-14,8,-12
Putamen-L,-16,8,-12
Putamen-L,-18,8,-12
Putamen-L,-20,8,-12
Putamen-L,-22,8,-12
Putamen-L,-14,10,-12
Putamen-L,-16,10,-12
Putamen-L,-18,10,-12
Putamen-L,-20,10,-12
Putamen-L,-22,10,-12
Putamen-L,-16,12,-12
Putamen-L,-18,12,-12
Putamen-L,-20,12,-12
Putamen-L,-30,-14,-10
Putamen-L,-32,-14,-10
Putamen-L,-28,-12,-10
Putamen-L,-30,-12,-10
Putamen-L,-32,-12,-10
Putamen-L,-26,-10,-10
Putamen-L,-28,-10,-10
Putamen-L,-30,-10,-10
Putamen-L,-26,-8,-10
Putamen-L,-28,-8,-10
Putamen-L,-22,0,-10
Putamen-L,-20,2,-10
Putamen-L,-22,2,-10
Putamen-L,-26,2,-10
Putamen-L,-12,4,-10
Putamen-L,-14,4,-10
Putamen-L,-16,4,-10
Putamen-L,-18,4,-10
Putamen-L,-20,4,-10
Putamen-L,-22,4,-10
Putamen-L,-24,4,-10
Putamen-L,-26,4,-10
Putamen-L,-12,6,-10
Putamen-L,-14,6,-10
Putamen-L,-16,6,-10
Putamen-L,-18,6,-10
Putamen-L,-20,6,-10
Putamen-L,-22,6,-10
Putamen-L,-24,6,-10
Putamen-L,-26,6,-10
Putamen-L,-12,8,-10
Putamen-L,-14,8,-10
Putamen-L,-16,8,-10
Putamen-L,-18,8,-10
Putamen-L,-20,8,-10
Putamen-L,-22,8,-10
Putamen-L,-24,8,-10
Putamen-L,-14,10,-10
Putamen-L,-16,10,-10
Putamen-L,-18,10,-10
Putamen-L,-20,10,-10
Putamen-L,-22,10,-10
Putamen-L,-24,10,-10
Putamen-L,-14,12,-10
Putamen-L,-16,12,-10
Putamen-L,-18,12,-10
Putamen-L,-20,12,-10
Putamen-L,-22,12,-10
Putamen-L,-24,12,-10
Putamen-L,-16,14,-10
Putamen-L,-18,14,-10
Putamen-L,-20,14,-10
Putamen-L,-22,14,-10
Putamen-L,-16,16,-10
Putamen-L,-18,16,-10
Putamen-L,-20,16,-10
Putamen-L,-32,-18,-8
Putamen-L,-30,-16,-8
Putamen-L,-32,-16,-8
Putamen-L,-28,-14,-8
Putamen-L,-30,-14,-8
Putamen-L,-32,-14,-8
Putamen-L,-26,-12,-8
Putamen-L,-28,-12,-8
Putamen-L,-30,-12,-8
Putamen-L,-32,-12,-8
Putamen-L,-24,-10,-8
Putamen-L,-26,-10,-8
Putamen-L,-28,-10,-8
Putamen-L,-30,-10,-8
Putamen-L,-32,-10,-8
Putamen-L,-34,-10,-8
Putamen-L,-24,-8,-8
Putamen-L,-26,-8,-8
Putamen-L,-28,-8,-8
Putamen-L,-30,-8,-8
Putamen-L,-32,-8,-8
Putamen-L,-34,-8,-8
Putamen-L,-22,-6,-8
Putamen-L,-24,-6,-8
Putamen-L,-26,-6,-8
Putamen-L,-32,-6,-8
Putamen-L,-34,-6,-8
Putamen-L,-36,-6,-8
Putamen-L,-26,-4,-8
Putamen-L,-32,-4,-8
Putamen-L,-34,-4,-8
Putamen-L,-24,-2,-8
Putamen-L,-26,-2,-8
Putamen-L,-30,-2,-8
Putamen-L,-22,0,-8
Putamen-L,-24,0,-8
Putamen-L,-26,0,-8
Putamen-L,-28,0,-8
Putamen-L,-30,0,-8
Putamen-L,-20,2,-8
Putamen-L,-22,2,-8
Putamen-L,-24,2,-8
Putamen-L,-26,2,-8
Putamen-L,-28,2,-8
Putamen-L,-30,2,-8
Putamen-L,-14,4,-8
Putamen-L,-16,4,-8
Putamen-L,-18,4,-8
Putamen-L,-20,4,-8
Putamen-L,-22,4,-8
Putamen-L,-24,4,-8
Putamen-L,-26,4,-8
Putamen-L,-28,4,-8
Putamen-L,-30,4,-8
Putamen-L,-12,6,-8
Putamen-L,-14,6,-8
Putamen-L,-16,6,-8
Putamen-L,-18,6,-8
Putamen-L,-20,6,-8
Putamen-L,-22,6,-8
Putamen-L,-24,6,-8
Putamen-L,-26,6,-8
Putamen-L,-28,6,-8
Putamen-L,-30,6,-8
Putamen-L,-12,8,-8
Putamen-L,-14,8,-8
Putamen-L,-16,8,-8
Putamen-L,-18,8,-8
Putamen-L,-20,8,-8
Putamen-L,-22,8,-8
Putamen-L,-24,8,-8
Putamen-L,-26,8,-8
Putamen-L,-28,8,-8
Putamen-L,-30,8,-8
Putamen-L,-12,10,-8
Putamen-L,-14,10,-8
Putamen-L,-16,10,-8
Putamen-L,-18,10,-8
Putamen-L,-20,10,-8
Putamen-L,-22,10,-8
Putamen-L,-24,10,-8
Putamen-L,-26,10,-8
Putamen-L,-14,12,-8
Putamen-L,-16,12,-8
Putamen-L,-18,12,-8
Putamen-L,-20,12,-8
Putamen-L,-22,12,-8
Putamen-L,-24,12,-8
Putamen-L,-16,14,-8
Putamen-L,-18,14,-8
Putamen-L,-20,14,-8
Putamen-L,-22,14,-8
Putamen-L,-24,14,-8
Putamen-L,-16,16,-8
Putamen-L,-18,16,-8
Putamen-L,-20,16,-8
Putamen-L,-22,16,-8
Putamen-L,-18,18,-8
Putamen-L,-20,18,-8
Putamen-L,-30,-18,-6
Putamen-L,-32,-18,-6
Putamen-L,-28,-16,-6
Putamen-L,-30,-16,-6
Putamen-L,-32,-16,-6
Putamen-L,-28,-14,-6
Putamen-L,-30,-14,-6
Putamen-L,-32,-14,-6
Putamen-L,-34,-14,-6
Putamen-L,-28,-12,-6
Putamen-L,-30,-12,-6
Putamen-L,-32,-12,-6
Putamen-L,-34,-12,-6
Putamen-L,-28,-10,-6
Putamen-L,-30,-10,-6
Putamen-L,-32,-10,-6
Putamen-L,-34,-10,-6
Putamen-L,-36,-10,-6
Putamen-L,-28,-8,-6
Putamen-L,-30,-8,-6
Putamen-L,-32,-8,-6
Putamen-L,-34,-8,-6
Putamen-L,-36,-8,-6
Putamen-L,-26,-6,-6
Putamen-L,-28,-6,-6
Putamen-L,-30,-6,-6
Putamen-L,-32,-6,-6
Putamen-L,-34,-6,-6
Putamen-L,-36,-6,-6
Putamen-L,-26,-4,-6
Putamen-L,-28,-4,-6
Putamen-L,-30,-4,-6
Putamen-L,-32,-4,-6
Putamen-L,-34,-4,-6
Putamen-L,-36,-4,-6
Putamen-L,-24,-2,-6
Putamen-L,-26,-2,-6
Putamen-L,-28,-2,-6
Putamen-L,-30,-2,-6
Putamen-L,-32,-2,-6
Putamen-L,-34,-2,-6
Putamen-L,-36,-2,-6
Putamen-L,-24,0,-6
Putamen-L,-26,0,-6
Putamen-L,-28,0,-6
Putamen-L,-30,0,-6
Putamen-L,-32,0,-6
Putamen-L,-34,0,-6
Putamen-L,-22,2,-6
Putamen-L,-24,2,-6
Putamen-L,-26,2,-6
Putamen-L,-28,2,-6
Putamen-L,-30,2,-6
Putamen-L,-32,2,-6
Putamen-L,-18,4,-6
Putamen-L,-20,4,-6
Putamen-L,-22,4,-6
Putamen-L,-24,4,-6
Putamen-L,-26,4,-6
Putamen-L,-28,4,-6
Putamen-L,-30,4,-6
Putamen-L,-32,4,-6
Putamen-L,-16,6,-6
Putamen-L,-18,6,-6
Putamen-L,-20,6,-6
Putamen-L,-22,6,-6
Putamen-L,-24,6,-6
Putamen-L,-26,6,-6
Putamen-L,-28,6,-6
Putamen-L,-30,6,-6
Putamen-L,-32,6,-6
Putamen-L,-14,8,-6
Putamen-L,-16,8,-6
Putamen-L,-18,8,-6
Putamen-L,-20,8,-6
Putamen-L,-22,8,-6
Putamen-L,-24,8,-6
Putamen-L,-26,8,-6
Putamen-L,-28,8,-6
Putamen-L,-30,8,-6
Putamen-L,-14,10,-6
Putamen-L,-16,10,-6
Putamen-L,-18,10,-6
Putamen-L,-20,10,-6
Putamen-L,-22,10,-6
Putamen-L,-24,10,-6
Putamen-L,-26,10,-6
Putamen-L,-28,10,-6
Putamen-L,-16,12,-6
Putamen-L,-18,12,-6
Putamen-L,-20,12,-6
Putamen-L,-22,12,-6
Putamen-L,-24,12,-6
Putamen-L,-26,12,-6
Putamen-L,-16,14,-6
Putamen-L,-18,14,-6
Putamen-L,-20,14,-6
Putamen-L,-22,14,-6
Putamen-L,-24,14,-6
Putamen-L,-16,16,-6
Putamen-L,-18,16,-6
Putamen-L,-20,16,-6
Putamen-L,-22,16,-6
Putamen-L,-24,16,-6
Putamen-L,-18,18,-6
Putamen-L,-20,18,-6
Putamen-L,-22,18,-6
Putamen-L,-32,-20,-4
Putamen-L,-28,-18,-4
Putamen-L,-30,-18,-4
Putamen-L,-32,-18,-4
Putamen-L,-34,-18,-4
Putamen-L,-28,-16,-4
Putamen-L,-30,-16,-4
Putamen-L,-32,-16,-4
Putamen-L,-34,-16,-4
Putamen-L,-28,-14,-4
Putamen-L,-30,-14,-4
Putamen-L,-32,-14,-4
Putamen-L,-34,-14,-4
Putamen-L,-36,-14,-4
Putamen-L,-28,-12,-4
Putamen-L,-30,-12,-4
Putamen-L,-32,-12,-4
Putamen-L,-34,-12,-4
Putamen-L,-36,-12,-4
Putamen-L,-28,-10,-4
Putamen-L,-30,-10,-4
Putamen-L,-32,-10,-4
Putamen-L,-34,-10,-4
Putamen-L,-36,-10,-4
Putamen-L,-28,-8,-4
Putamen-L,-30,-8,-4
Putamen-L,-32,-8,-4
Putamen-L,-34,-8,-4
Putamen-L,-36,-8,-4
Putamen-L,-28,-6,-4
Putamen-L,-30,-6,-4
Putamen-L,-32,-6,-4
Putamen-L,-34,-6,-4
Putamen-L,-36,-6,-4
Putamen-L,-38,-6,-4
Putamen-L,-26,-4,-4
Putamen-L,-28,-4,-4
Putamen-L,-30,-4,-4
Putamen-L,-32,-4,-4
Putamen-L,-34,-4,-4
Putamen-L,-36,-4,-4
Putamen-L,-26,-2,-4
Putamen-L,-28,-2,-4
Putamen-L,-30,-2,-4
Putamen-L,-32,-2,-4
Putamen-L,-34,-2,-4
Putamen-L,-36,-2,-4
Putamen-L,-24,0,-4
Putamen-L,-26,0,-4
Putamen-L,-28,0,-4
Putamen-L,-30,0,-4
Putamen-L,-32,0,-4
Putamen-L,-34,0,-4
Putamen-L,-36,0,-4
Putamen-L,-22,2,-4
Putamen-L,-24,2,-4
Putamen-L,-26,2,-4
Putamen-L,-28,2,-4
Putamen-L,-30,2,-4
Putamen-L,-32,2,-4
Putamen-L,-34,2,-4
Putamen-L,-36,2,-4
Putamen-L,-20,4,-4
Putamen-L,-22,4,-4
Putamen-L,-24,4,-4
Putamen-L,-26,4,-4
Putamen-L,-28,4,-4
Putamen-L,-30,4,-4
Putamen-L,-32,4,-4
Putamen-L,-34,4,-4
Putamen-L,-18,6,-4
Putamen-L,-20,6,-4
Putamen-L,-22,6,-4
Putamen-L,-24,6,-4
Putamen-L,-26,6,-4
Putamen-L,-28,6,-4
Putamen-L,-30,6,-4
Putamen-L,-32,6,-4
Putamen-L,-16,8,-4
Putamen-L,-18,8,-4
Putamen-L,-20,8,-4
Putamen-L,-22,8,-4
Putamen-L,-24,8,-4
Putamen-L,-26,8,-4
Putamen-L,-28,8,-4
Putamen-L,-30,8,-4
Putamen-L,-32,8,-4
Putamen-L,-16,10,-4
Putamen-L,-18,10,-4
Putamen-L,-20,10,-4
Putamen-L,-22,10,-4
Putamen-L,-24,10,-4
Putamen-L,-26,10,-4
Putamen-L,-28,10,-4
Putamen-L,-16,12,-4
Putamen-L,-18,12,-4
Putamen-L,-20,12,-4
Putamen-L,-22,12,-4
Putamen-L,-24,12,-4
Putamen-L,-26,12,-4
Putamen-L,-28,12,-4
Putamen-L,-16,14,-4
Putamen-L,-18,14,-4
Putamen-L,-20,14,-4
Putamen-L,-22,14,-4
Putamen-L,-24,14,-4
Putamen-L,-26,14,-4
Putamen-L,-18,16,-4
Putamen-L,-20,16,-4
Putamen-L,-22,16,-4
Putamen-L,-24,16,-4
Putamen-L,-20,18,-4
Putamen-L,-22,18,-4
Putamen-L,-30,-20,-2
Putamen-L,-32,-20,-2
Putamen-L,-28,-18,-2
Putamen-L,-30,-18,-2
Putamen-L,-32,-18,-2
Putamen-L,-34,-18,-2
Putamen-L,-28,-16,-2
Putamen-L,-30,-16,-2
Putamen-L,-32,-16,-2
Putamen-L,-34,-16,-2
Putamen-L,-36,-16,-2
Putamen-L,-28,-14,-2
Putamen-L,-30,-14,-2
Putamen-L,-32,-14,-2
Putamen-L,-34,-14,-2
Putamen-L,-36,-14,-2
Putamen-L,-28,-12,-2
Putamen-L,-30,-12,-2
Putamen-L,-32,-12,-2
Putamen-L,-34,-12,-2
Putamen-L,-36,-12,-2
Putamen-L,-28,-10,-2
Putamen-L,-30,-10,-2
Putamen-L,-32,-10,-2
Putamen-L,-34,-10,-2
Putamen-L,-36,-10,-2
Putamen-L,-28,-8,-2
Putamen-L,-30,-8,-2
Putamen-L,-32,-8,-2
Putamen-L,-34,-8,-2
Putamen-L,-36,-8,-2
Putamen-L,-38,-8,-2
Putamen-L,-28,-6,-2
Putamen-L,-30,-6,-2
Putamen-L,-32,-6,-2
Putamen-L,-34,-6,-2
Putamen-L,-36,-6,-2
Putamen-L,-38,-6,-2
Putamen-L,-26,-4,-2
Putamen-L,-28,-4,-2
Putamen-L,-30,-4,-2
Putamen-L,-32,-4,-2
Putamen-L,-34,-4,-2
Putamen-L,-36,-4,-2
Putamen-L,-26,-2,-2
Putamen-L,-28,-2,-2
Putamen-L,-30,-2,-2
Putamen-L,-32,-2,-2
Putamen-L,-34,-2,-2
Putamen-L,-36,-2,-2
Putamen-L,-24,0,-2
Putamen-L,-26,0,-2
Putamen-L,-28,0,-2
Putamen-L,-30,0,-2
Putamen-L,-32,0,-2
Putamen-L,-34,0,-2
Putamen-L,-36,0,-2
Putamen-L,-22,2,-2
Putamen-L,-24,2,-2
Putamen-L,-26,2,-2
Putamen-L,-28,2,-2
Putamen-L,-30,2,-2
Putamen-L,-32,2,-2
Putamen-L,-34,2,-2
Putamen-L,-36,2,-2
Putamen-L,-20,4,-2
Putamen-L,-22,4,-2
Putamen-L,-24,4,-2
Putamen-L,-26,4,-2
Putamen-L,-28,4,-2
Putamen-L,-30,4,-2
Putamen-L,-32,4,-2
Putamen-L,-34,4,-2
Putamen-L,-18,6,-2
Putamen-L,-20,6,-2
Putamen-L,-22,6,-2
Putamen-L,-24,6,-2
Putamen-L,-26,6,-2
Putamen-L,-28,6,-2
Putamen-L,-30,6,-2
Putamen-L,-32,6,-2
Putamen-L,-16,8,-2
Putamen-L,-18,8,-2
Putamen-L,-20,8,-2
Putamen-L,-22,8,-2
Putamen-L,-24,8,-2
Putamen-L,-26,8,-2
Putamen-L,-28,8,-2
Putamen-L,-30,8,-2
Putamen-L,-16,10,-2
Putamen-L,-18,10,-2
Putamen-L,-20,10,-2
Putamen-L,-22,10,-2
Putamen-L,-24,10,-2
Putamen-L,-26,10,-2
Putamen-L,-28,10,-2
Putamen-L,-18,12,-2
Putamen-L,-20,12,-2
Putamen-L,-22,12,-2
Putamen-L,-24,12,-2
Putamen-L,-26,12,-2
Putamen-L,-28,12,-2
Putamen-L,-18,14,-2
Putamen-L,-20,14,-2
Putamen-L,-22,14,-2
Putamen-L,-24,14,-2
Putamen-L,-26,14,-2
Putamen-L,-20,16,-2
Putamen-L,-22,16,-2
Putamen-L,-24,16,-2
Putamen-L,-20,18,-2
Putamen-L,-22,18,-2
Putamen-L,-24,18,-2
Putamen-L,-30,-22,0
Putamen-L,-28,-20,0
Putamen-L,-30,-20,0
Putamen-L,-32,-20,0
Putamen-L,-28,-18,0
Putamen-L,-30,-18,0
Putamen-L,-32,-18,0
Putamen-L,-34,-18,0
Putamen-L,-28,-16,0
Putamen-L,-30,-16,0
Putamen-L,-32,-16,0
Putamen-L,-34,-16,0
Putamen-L,-36,-16,0
Putamen-L,-28,-14,0
Putamen-L,-30,-14,0
Putamen-L,-32,-14,0
Putamen-L,-34,-14,0
Putamen-L,-36,-14,0
Putamen-L,-28,-12,0
Putamen-L,-30,-12,0
Putamen-L,-32,-12,0
Putamen-L,-34,-12,0
Putamen-L,-36,-12,0
Putamen-L,-28,-10,0
Putamen-L,-30,-10,0
Putamen-L,-32,-10,0
Putamen-L,-34,-10,0
Putamen-L,-36,-10,0
Putamen-L,-38,-10,0
Putamen-L,-28,-8,0
Putamen-L,-30,-8,0
Putamen-L,-32,-8,0
Putamen-L,-34,-8,0
Putamen-L,-36,-8,0
Putamen-L,-38,-8,0
Putamen-L,-28,-6,0
Putamen-L,-30,-6,0
Putamen-L,-32,-6,0
Putamen-L,-34,-6,0
Putamen-L,-36,-6,0
Putamen-L,-26,-4,0
Putamen-L,-28,-4,0
Putamen-L,-30,-4,0
Putamen-L,-32,-4,0
Putamen-L,-34,-4,0
Putamen-L,-36,-4,0
Putamen-L,-26,-2,0
Putamen-L,-28,-2,0
Putamen-L,-30,-2,0
Putamen-L,-32,-2,0
Putamen-L,-34,-2,0
Putamen-L,-36,-2,0
Putamen-L,-24,0,0
Putamen-L,-26,0,0
Putamen-L,-28,0,0
Putamen-L,-30,0,0
Putamen-L,-32,0,0
Putamen-L,-34,0,0
Putamen-L,-36,0,0
Putamen-L,-22,2,0
Putamen-L,-24,2,0
Putamen-L,-26,2,0
Putamen-L,-28,2,0
Putamen-L,-30,2,0
Putamen-L,-32,2,0
Putamen-L,-34,2,0
Putamen-L,-20,4,0
Putamen-L,-22,4,0
Putamen-L,-24,4,0
Putamen-L,-26,4,0
Putamen-L,-28,4,0
Putamen-L,-30,4,0
Putamen-L,-32,4,0
Putamen-L,-20,6,0
Putamen-L,-22,6,0
Putamen-L,-24,6,0
Putamen-L,-26,6,0
Putamen-L,-28,6,0
Putamen-L,-30,6,0
Putamen-L,-18,8,0
Putamen-L,-20,8,0
Putamen-L,-22,8,0
Putamen-L,-24,8,0
Putamen-L,-26,8,0
Putamen-L,-28,8,0
Putamen-L,-18,10,0
Putamen-L,-20,10,0
Putamen-L,-22,10,0
Putamen-L,-24,10,0
Putamen-L,-26,10,0
Putamen-L,-28,10,0
Putamen-L,-18,12,0
Putamen-L,-20,12,0
Putamen-L,-22,12,0
Putamen-L,-24,12,0
Putamen-L,-26,12,0
Putamen-L,-28,12,0
Putamen-L,-20,14,0
Putamen-L,-22,14,0
Putamen-L,-24,14,0
Putamen-L,-26,14,0
Putamen-L,-20,16,0
Putamen-L,-22,16,0
Putamen-L,-24,16,0
Putamen-L,-22,18,0
Putamen-L,-24,18,0
Putamen-L,-30,-22,2
Putamen-L,-28,-20,2
Putamen-L,-30,-20,2
Putamen-L,-28,-18,2
Putamen-L,-30,-18,2
Putamen-L,-32,-18,2
Putamen-L,-28,-16,2
Putamen-L,-30,-16,2
Putamen-L,-32,-16,2
Putamen-L,-34,-16,2
Putamen-L,-36,-16,2
Putamen-L,-28,-14,2
Putamen-L,-30,-14,2
Putamen-L,-32,-14,2
Putamen-L,-34,-14,2
Putamen-L,-36,-14,2
Putamen-L,-28,-12,2
Putamen-L,-30,-12,2
Putamen-L,-32,-12,2
Putamen-L,-34,-12,2
Putamen-L,-36,-12,2
Putamen-L,-26,-10,2
Putamen-L,-28,-10,2
Putamen-L,-30,-10,2
Putamen-L,-32,-10,2
Putamen-L,-34,-10,2
Putamen-L,-36,-10,2
Putamen-L,-26,-8,2
Putamen-L,-28,-8,2
Putamen-L,-30,-8,2
Putamen-L,-32,-8,2
Putamen-L,-34,-8,2
Putamen-L,-36,-8,2
Putamen-L,-26,-6,2
Putamen-L,-28,-6,2
Putamen-L,-30,-6,2
Putamen-L,-32,-6,2
Putamen-L,-34,-6,2
Putamen-L,-36,-6,2
Putamen-L,-24,-4,2
Putamen-L,-26,-4,2
Putamen-L,-28,-4,2
Putamen-L,-30,-4,2
Putamen-L,-32,-4,2
Putamen-L,-34,-4,2
Putamen-L,-36,-4,2
Putamen-L,-24,-2,2
Putamen-L,-26,-2,2
Putamen-L,-28,-2,2
Putamen-L,-30,-2,2
Putamen-L,-32,-2,2
Putamen-L,-34,-2,2
Putamen-L,-36,-2,2
Putamen-L,-22,0,2
Putamen-L,-24,0,2
Putamen-L,-26,0,2
Putamen-L,-28,0,2
Putamen-L,-30,0,2
Putamen-L,-32,0,2
Putamen-L,-34,0,2
Putamen-L,-36,0,2
Putamen-L,-22,2,2
Putamen-L,-24,2,2
Putamen-L,-26,2,2
Putamen-L,-28,2,2
Putamen-L,-30,2,2
Putamen-L,-32,2,2
Putamen-L,-34,2,2
Putamen-L,-20,4,2
Putamen-L,-22,4,2
Putamen-L,-24,4,2
Putamen-L,-26,4,2
Putamen-L,-28,4,2
Putamen-L,-30,4,2
Putamen-L,-18,6,2
Putamen-L,-20,6,2
Putamen-L,-22,6,2
Putamen-L,-24,6,2
Putamen-L,-26,6,2
Putamen-L,-28,6,2
Putamen-L,-30,6,2
Putamen-L,-18,8,2
Putamen-L,-20,8,2
Putamen-L,-22,8,2
Putamen-L,-24,8,2
Putamen-L,-26,8,2
Putamen-L,-28,8,2
Putamen-L,-20,10,2
Putamen-L,-22,10,2
Putamen-L,-24,10,2
Putamen-L,-26,10,2
Putamen-L,-28,10,2
Putamen-L,-20,12,2
Putamen-L,-22,12,2
Putamen-L,-24,12,2
Putamen-L,-26,12,2
Putamen-L,-28,12,2
Putamen-L,-20,14,2
Putamen-L,-22,14,2
Putamen-L,-24,14,2
Putamen-L,-26,14,2
Putamen-L,-22,16,2
Putamen-L,-24,16,2
Putamen-L,-28,-22,4
Putamen-L,-28,-20,4
Putamen-L,-30,-20,4
Putamen-L,-28,-18,4
Putamen-L,-30,-18,4
Putamen-L,-32,-18,4
Putamen-L,-28,-16,4
Putamen-L,-30,-16,4
Putamen-L,-32,-16,4
Putamen-L,-26,-14,4
Putamen-L,-28,-14,4
Putamen-L,-30,-14,4
Putamen-L,-32,-14,4
Putamen-L,-26,-12,4
Putamen-L,-28,-12,4
Putamen-L,-30,-12,4
Putamen-L,-32,-12,4
Putamen-L,-34,-12,4
Putamen-L,-36,-12,4
Putamen-L,-26,-10,4
Putamen-L,-28,-10,4
Putamen-L,-30,-10,4
Putamen-L,-32,-10,4
Putamen-L,-26,-8,4
Putamen-L,-28,-8,4
Putamen-L,-30,-8,4
Putamen-L,-32,-8,4
Putamen-L,-24,-6,4
Putamen-L,-26,-6,4
Putamen-L,-28,-6,4
Putamen-L,-30,-6,4
Putamen-L,-32,-6,4
Putamen-L,-24,-4,4
Putamen-L,-26,-4,4
Putamen-L,-28,-4,4
Putamen-L,-30,-4,4
Putamen-L,-32,-4,4
Putamen-L,-22,-2,4
Putamen-L,-24,-2,4
Putamen-L,-26,-2,4
Putamen-L,-28,-2,4
Putamen-L,-30,-2,4
Putamen-L,-32,-2,4
Putamen-L,-22,0,4
Putamen-L,-24,0,4
Putamen-L,-26,0,4
Putamen-L,-28,0,4
Putamen-L,-30,0,4
Putamen-L,-32,0,4
Putamen-L,-20,2,4
Putamen-L,-22,2,4
Putamen-L,-24,2,4
Putamen-L,-26,2,4
Putamen-L,-28,2,4
Putamen-L,-30,2,4
Putamen-L,-20,4,4
Putamen-L,-22,4,4
Putamen-L,-24,4,4
Putamen-L,-26,4,4
Putamen-L,-28,4,4
Putamen-L,-30,4,4
Putamen-L,-18,6,4
Putamen-L,-20,6,4
Putamen-L,-22,6,4
Putamen-L,-24,6,4
Putamen-L,-26,6,4
Putamen-L,-28,6,4
Putamen-L,-20,8,4
Putamen-L,-22,8,4
Putamen-L,-24,8,4
Putamen-L,-26,8,4
Putamen-L,-28,8,4
Putamen-L,-20,10,4
Putamen-L,-22,10,4
Putamen-L,-24,10,4
Putamen-L,-26,10,4
Putamen-L,-28,10,4
Putamen-L,-20,12,4
Putamen-L,-22,12,4
Putamen-L,-24,12,4
Putamen-L,-26,12,4
Putamen-L,-22,14,4
Putamen-L,-24,14,4
Putamen-L,-26,14,4
Putamen-L,-22,16,4
Putamen-L,-24,16,4
Putamen-L,-28,-22,6
Putamen-L,-28,-20,6
Putamen-L,-30,-20,6
Putamen-L,-28,-18,6
Putamen-L,-30,-18,6
Putamen-L,-28,-16,6
Putamen-L,-30,-16,6
Putamen-L,-32,-16,6
Putamen-L,-26,-14,6
Putamen-L,-28,-14,6
Putamen-L,-30,-14,6
Putamen-L,-32,-14,6
Putamen-L,-26,-12,6
Putamen-L,-28,-12,6
Putamen-L,-30,-12,6
Putamen-L,-32,-12,6
